text,category
What can I do to make my physical card work?,card_not_working
Can you tell me why I can't make any transactions?,card_not_working
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,card_not_working
Can you tell me whats going on with my card it seems to be not working?,card_not_working
How do I check security settings using the app?,card_not_working
I tried using my card at multiple vendors and now it's not working.,card_not_working
"Can you help me with my card, I think it's broke.",card_not_working
The card is non-functional.,card_not_working
I haven't been able to complete any transactions on my card today. Do you know what's wrong?,card_not_working
Today I used my card at a restaurant and it was declined. Why?,card_not_working
Did you deactivate my card it's not working anymore,card_not_working
Need help to get my card to work.,card_not_working
Why isn't my card working anymore?,card_not_working
Why won't my card work anymore?,card_not_working
Why won't the machine accept my card anymore?,card_not_working
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,card_not_working
What to do if my physical card is not working?,card_not_working
My card stopped working after multiple transactions. Why?,card_not_working
Why won't my card accept any transactions?,card_not_working
"I think my card is broken or something. I tried using it and it wouldn't go through, please help.",card_not_working
My card is broken,card_not_working
I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,card_not_working
My card no longer works.,card_not_working
I seem to be unable to make any transactions.,card_not_working
I can't get my actual card to work,card_not_working
My card doesn't work when I use it.,card_not_working
What do I do if my card gets broken?,card_not_working
I am having problems with my physical card.,card_not_working
How can I get my card to work?,card_not_working
I need help with understanding why my card is not working.,card_not_working
Please help me!  My physical card isn't working right.,card_not_working
My card stopped working. How do I check if there is a freeze on it?,card_not_working
"I don't know what's wrong with my card, but it has not worked at multiple places today.",card_not_working
I need clarity on why my card is not working.,card_not_working
My card won't physically work.,card_not_working
What's going on? My card wont accept any transactions.,card_not_working
My card don't work.,card_not_working
My card won't work right now.,card_not_working
How can it be that my Card is not functioning anymore?,card_not_working
What's going on with my card? I've tried multiple times and it never goes through.,card_not_working
HOW LONG TO TAKE THE TIME TO SOLVE,card_not_working
What do I do if my card is not working?,card_not_working
What should I do if my physical card isn't working?,card_not_working
The card that I have isn't working. This is the physical card.,card_not_working
Has there been any activity on my card today?,lost_or_stolen_card
I lost my wallet and all my cards were in it.,lost_or_stolen_card
I'm panicking!  I lost my card!  Help!,lost_or_stolen_card
I need to report a stolen card,lost_or_stolen_card
How do I replace a stolen card?,lost_or_stolen_card
Can you provide information for freezing my card immediately?,lost_or_stolen_card
What's the phone number to freeze a card?,lost_or_stolen_card
I can't find my card! Can you help?,lost_or_stolen_card
"Hi, I am on vacation in Spain and someone stole my bag with my phone and wallet with cards and everything. Can you block it ASAP and then I want to order a new one also ASAP.",lost_or_stolen_card
Help! I lost my card!,lost_or_stolen_card
My card is missing.  Please help.,lost_or_stolen_card
I think that my card has been stolen!,lost_or_stolen_card
My card was stolen,lost_or_stolen_card
A fee shouldn't apply to me if my card was stolen.,lost_or_stolen_card
"My card has been stolen. I reported it with the police, but I need to report it with you as well.",lost_or_stolen_card
Can you tell me the status of my new card?,lost_or_stolen_card
My card has been stolen what do I do?,lost_or_stolen_card
"I can't find my card, it is lost.",lost_or_stolen_card
My card is lost!  Please help me!,lost_or_stolen_card
I believe that my card has been stolen!,lost_or_stolen_card
What should I do if I think my card was stolen?,lost_or_stolen_card
Can you send me a new card and block my current one. I'm in Spain and my wallet was stolen.,lost_or_stolen_card
"I thought I left my card at a restaurant, but they claim not to have it and now I don't have any idea where it is. I'm so worried that someone might be using it fraudulently. Is there any way to look into this?",lost_or_stolen_card
My bag got stolen with all my cards. Can you please cancel my card and send a new one?,lost_or_stolen_card
I think my card is stolen!,lost_or_stolen_card
"Help!  I fear that my card was stolen,",lost_or_stolen_card
Someone stole my card!,lost_or_stolen_card
Are you able to guide me to my card's location?,lost_or_stolen_card
How can I report that my card was stolen? I made a police report first.,lost_or_stolen_card
My card is missing!  Help!,lost_or_stolen_card
"My wallet was stolen, along with my cards. How do I put a freeze on my cards and order a new one?",lost_or_stolen_card
Could you please freeze my card immediately?,lost_or_stolen_card
"i need help, i lost my card",lost_or_stolen_card
What can I do if I lost my card?,lost_or_stolen_card
I think that the card is stolen.  What are my next steps?,lost_or_stolen_card
What do I do if my card is stolen?,lost_or_stolen_card
My card is stolen.  Help!,lost_or_stolen_card
I lost track of my card,lost_or_stolen_card
Report stolen card,lost_or_stolen_card
Help!  My card is stolen.,lost_or_stolen_card
"My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately?",lost_or_stolen_card
I have lost my card! What is my next step?,lost_or_stolen_card
My card has been lost! help!,lost_or_stolen_card
What do I do if my card has been lost or stolen?,lost_or_stolen_card
Help Me!  I lost my card.  What should I do?,lost_or_stolen_card
Someone stole my wallet with my card in it while vacationing in Spain. I really need my card blocked and a new one ordered.,lost_or_stolen_card
Who can I speak with regarding a lost card?,lost_or_stolen_card
My card has gone missing.,lost_or_stolen_card
oh my god I lost my card! what should I do?,lost_or_stolen_card
I can't find my card!  What should I do?,lost_or_stolen_card
What is the first step that I should take after my card has been stolen?,lost_or_stolen_card
I seem to have lost my card.,lost_or_stolen_card
My card was stolen. What do I need to do?,lost_or_stolen_card
Someone took my card without permission,lost_or_stolen_card
I lost my card n need a new one.,lost_or_stolen_card
My card has been lost / stolen,lost_or_stolen_card
I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,lost_or_stolen_card
Please help me.  My card is missing.,lost_or_stolen_card
"I lost my card, what do I do now?",lost_or_stolen_card
I need to order a new card as my other one was stolen.,lost_or_stolen_card
I think someone stole my card because I can't find it.,lost_or_stolen_card
What are the steps I need to do if I have a stolen card?,lost_or_stolen_card
I cant find my card.,lost_or_stolen_card
I think my card is lost.  What do I do?,lost_or_stolen_card
What should I do if my card is stolen?,lost_or_stolen_card
How do I deactivate a stolen card?,lost_or_stolen_card
"I want to block my card or deactivate it or something, it's been stolen and I don't want it misused. I want this handled right away.",lost_or_stolen_card
Someone took my card without my permission.,lost_or_stolen_card
Need help with a stolen card.,lost_or_stolen_card
"help, lost my card",lost_or_stolen_card
What do I do if my card was stolen.,lost_or_stolen_card
I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?,lost_or_stolen_card
My card is missing.,lost_or_stolen_card
How do I report my card as lost or stolen?,lost_or_stolen_card
Is there any way for you to find my card?,lost_or_stolen_card
I've lost my card. What can I do about that?,lost_or_stolen_card
I left my card at a restaurant and now its missing.,lost_or_stolen_card
Can you help me retrieve my card?,lost_or_stolen_card
I lost my card. Can you help me?,lost_or_stolen_card
What should I do?  My card has been stolen!,lost_or_stolen_card
My card was stolen last night.,lost_or_stolen_card
Could you assist me in finding my lost card?,lost_or_stolen_card
Cancel a transaction,cancel_transfer
Am I able to cancel a transfer I just made,cancel_transfer
"I needed to make a payment on my account, but I typed in the incorrect number.  The app won't allow me to cancel this transaction.  I need it cancelled ASAP!!",cancel_transfer
I made a mistake this morning when I did a transfer. How do I reverse it?,cancel_transfer
Can I cancel a transaction?,cancel_transfer
"Hi, I sent a payment to the wrong account number - can you cancel it as soon as possible?",cancel_transfer
How do I revert a transaction?,cancel_transfer
I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,cancel_transfer
How do i cancel a charge?,cancel_transfer
"I didn't want to make a transaction, I want to revert it",cancel_transfer
Is there a way to undo a transaction?,cancel_transfer
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",cancel_transfer
I would like help to revert a transaction I did this morning,cancel_transfer
Please help revert my transaction from this morning.,cancel_transfer
Is there any way to cancel my transfer,cancel_transfer
I messed up a transfer and need to reverse it.,cancel_transfer
"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",cancel_transfer
I made a mistake and performed a transaction on the wrong account!,cancel_transfer
I want to revert a transaction I did this morning,cancel_transfer
I need to change a transfer.,cancel_transfer
How do I cancel a transaction?,cancel_transfer
I need to cancel a transaction please!,cancel_transfer
I want to revert a transaction I did,cancel_transfer
"Could I please cancel my transfer, I paid it into the wrong account. I need to pay it into the right account by tomorrow.",cancel_transfer
I need a transfer cancelled.,cancel_transfer
I did a transaction this morning and now I want to cancel it.,cancel_transfer
A transfer has to be cancelled.,cancel_transfer
Is it possible to cancel a transaction?,cancel_transfer
I messed up and made a transaction using the wrong account.,cancel_transfer
One of my transactions needs to be canceled.,cancel_transfer
I need to stop a transaction that I made.,cancel_transfer
I need to cancel a transfer I made.,cancel_transfer
"My transfer was wrong, are you able to stop it before it goes through please?",cancel_transfer
I used the wrong account.,cancel_transfer
I've made a horrible mistake!  I transferred money to the wrong account by accident!  I entered one of the digits wrong.  I need this cancelled immediately please.,cancel_transfer
What are the steps I need to take to cancel a transaction?,cancel_transfer
I would like to cancel a transfer...is this possible?,cancel_transfer
I want to cancel the transaction I made earlier,cancel_transfer
I submitted a transaction but it was for the incorrect account.,cancel_transfer
"I stupidly initiated a rent payment from the wrong account yesterday. It can't be paid from that account, but it really needs to get paid on time. Am I able to move the payment to the right account?",cancel_transfer
Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,cancel_transfer
"I don't think the transaction has gone through, so can I cancel a transfer?",cancel_transfer
I wanna revert a transaction i did this morning.,cancel_transfer
I did a transaction to a wrong account!,cancel_transfer
Please help me cancel a transaction.,cancel_transfer
I entered a typo when I was transferring money and now I've sent it to an incorrect account.  This is so bad!  I need it cancelled now.,cancel_transfer
How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.,cancel_transfer
Please cancel my last transaction.,cancel_transfer
How to cancel a transaction,cancel_transfer
I need to cancel a transfer,cancel_transfer
Help me cancel a transfer.,cancel_transfer
"who do I talk to, to cancel a transfer?",cancel_transfer
Help! I need to cancel a transaction.,cancel_transfer
I made a mistake and need to cancel a transfer.,cancel_transfer
If I make a mistake can I cancel the transaction?,cancel_transfer
I need to cancel a transaction.,cancel_transfer
I don't need to transfer anymore and I want to cancel it.,cancel_transfer
How do I cancel a transfer?,cancel_transfer
"I made a mistake on the last transfer I made, who must I speak with to cancel?",cancel_transfer
Who do I call to cancel a transfer?,cancel_transfer
It is extremely important that I cancel the transfer I made yesterday and put the money into a different account.  Is this possible?,cancel_transfer
I made a transaction to the wrong account!,cancel_transfer
Is there any way to cancel a recent transfer?  I did not mean to make it and need to make sure it does not go through.,cancel_transfer
Is there a way to revert a transaction?,cancel_transfer
I have a transaction and would like to know if I it's cancelable?,cancel_transfer
I accidentally made a payment to a wrong account. What should I do?,cancel_transfer
How can I cancel my transfer?,cancel_transfer
I just realized I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.,cancel_transfer
Am I able to stop a transfer?,cancel_transfer
"I made a transaction, but I made it to an account I didn't mean to make it to.",cancel_transfer
stop the transaction,cancel_transfer
I need to reverse a transaction,cancel_transfer
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,cancel_transfer
"I've just made a money transfer to the wrong account, I need to stop the money from being moved as it may be going to someone I don't know.  Please can you help?",cancel_transfer
Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.,cancel_transfer
Help me cancel a transaction.,cancel_transfer
"I already made a transfer and want to cancel it, how do I do that?",cancel_transfer
"Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.",cancel_transfer
I sent a payment to the wrong account number - can that transaction be reversed? I am worried about accidentally giving my money away.,cancel_transfer
I want to reverse a transaction I did this morning,cancel_transfer
"I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!",cancel_transfer
I would like to cancel my previous transaction,cancel_transfer
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer now. There isn't an option from the app.,cancel_transfer
"I made a mistake and did a transaction to a wrong account, can I cancel?",cancel_transfer
"Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account.",cancel_transfer
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer immediately. I cannot do anything from the app.,cancel_transfer
I want to cancel a transaction.,cancel_transfer
"I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?",cancel_transfer
"I no longer want to transfer funds, can we cancel that transaction?",cancel_transfer
"I made a mistake when sending a payment, sending it to the wrong account number (with a typo) - can you please cancel the transaction?",cancel_transfer
I need to cancel my recent transfer as soon as possible. I made an error there. Please help before it goes through.,cancel_transfer
I am trying to revert a transcation I did this morning,cancel_transfer
A payment I made is for a wrong amount can you help me correct the mistake.,cancel_transfer
I inadvertently completed a transaction on a wrong account.,cancel_transfer
I used the wrong account number!,cancel_transfer
How can I cancel a transfer I made,cancel_transfer
"I made a mistake of transferring, can I cancel my previous transfer?",cancel_transfer
"I made a mistake when making my last transfer, please cancel before it goes thru.",cancel_transfer
Can I stop a transaction?,cancel_transfer
I wish to cancel a transfer,cancel_transfer
I want to take back my transaction,cancel_transfer
Is it possible for a transaction to be cancelled?,cancel_transfer
"Hey i need help urgently. I just realised I sent my payment to the wrong account number, there is a typo! Please cancel it immediately, I can't do it anymore from the app",cancel_transfer
is it possible to cancel transactions?,cancel_transfer
Help! I made a transfer in error and need to cancel it before it's complete!,cancel_transfer
I made a terrible mistake when typing in my account number.  I accidently sent money to the wrong account.  I noticed the app won't allow me to void the transaction.  Can someone help me with this immediately?,cancel_transfer
Is it possible to cancel my transfer?,cancel_transfer
How do I fix a transaction to the wrong account?,cancel_transfer
I goofed up and used the wrong account.  Please help.,cancel_transfer
I want to cancel a transfer I just made.,cancel_transfer
Cancel Transaction,cancel_transfer
"Could you refund my transaction, I paid it into the wrong account. I need to be able to pay it into the right account by tomorrow.",cancel_transfer
My transaction is on the wrong account.,cancel_transfer
"I paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow.",cancel_transfer
How do I go about cancelling a transaction?,cancel_transfer
"I have arranged a transfer, but no longer need to send it. How do I stop the transfer?",cancel_transfer
I would like to cancel a transfer,cancel_transfer
"Please help me, there is a transaction in the incorrect account.",cancel_transfer
How can I revert a transaction from this morning?,cancel_transfer
How do I cancel a recent transfer?,cancel_transfer
Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.,cancel_transfer
I made a transaction this morning but I need to revert it now.,cancel_transfer
I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?,cancel_transfer
I recently made a transfer but I need to cancel it as soon as possible.  Please let me know when this happens.,cancel_transfer
I made a transfer into my account and now I need to cancel it,cancel_transfer
"Cancel my transfer, please.",cancel_transfer
I need to cancel a transaction immediately.,cancel_transfer
Please help me!  A payment I made had an error on the account number and I can't cancel on my side.  Can you cancel it?,cancel_transfer
I need to cancel my recent transfer quickly since I made a mistake. Please help before it goes through.,cancel_transfer
Can I cancel a transfer I made,cancel_transfer
Where do I go to cancel a transaction?,cancel_transfer
How can I cancel a transaction to a wrong account?,cancel_transfer
There's been a transaction to the wrong account.,cancel_transfer
Please cancel the transfer I just made.  I put in the wrong account number and can't seem to stop it on the app.,cancel_transfer
I want to revert this mornings transaction.,cancel_transfer
"I didn't mean to do the transfer, is there any way to cancel it?",cancel_transfer
I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,cancel_transfer
Cancelling a transaction,cancel_transfer
The wrong account was used during a transaction.,cancel_transfer
I just initiated a transfer but I'd like to cancel it.,cancel_transfer
My morning transaction needs to be canceled.,cancel_transfer
My transaction from earlier needs to be reversed.,cancel_transfer
I recently made a transfer that I would like to cancel,cancel_transfer
"Yesterday, I made an incorrect payment to the wrong account for my rent payment. I need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.",cancel_transfer
What do I need to do to cancel a transaction?,cancel_transfer
How can I cancel this transaction?,cancel_transfer
Help please!  My rent payment is coming out tomorrow and I made a payment mistake yesterday! Can you put in in the correct account?,cancel_transfer
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I can't do it from the app.,cancel_transfer
I need help as fast as possible! I made a mistake on my most recent transfer; can you please stop it before it goes through?,cancel_transfer
I want to cancel a transaction from this morning.,cancel_transfer
A transfer has been made in my account that I need to cancel.  This was a mistake on my part and I hope we can get this resolved quickly.,cancel_transfer
I need to cancel my recent transfer. I made a mistake. Please help quickly before the transfer goes through.,cancel_transfer
I'm really upset because I made a typo during a transfer and now I've sent money to the wrong account.  I can't fix this with the app.  Please help me immediately!,cancel_transfer
There was a transaction this morning that I'd like to reverse.,cancel_transfer
What do I have to do to cancel a transfer?,cancel_transfer
"I wanted to transfer money to another account, but now I don't have to so I'd like to cancel said transfer. How can I do that?",cancel_transfer
please cancel the transaction,cancel_transfer
Why did I only receive a partial amount of what I tried to withdraw?,wrong_amount_of_cash_received
my atm transaction was wrong,wrong_amount_of_cash_received
why did i only get 20.00,wrong_amount_of_cash_received
Why is my cash request and the amount I received different?,wrong_amount_of_cash_received
"I tried to withdraw $100, all it gave me was $20.",wrong_amount_of_cash_received
The ATM didn't give me enough money.,wrong_amount_of_cash_received
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,wrong_amount_of_cash_received
I didn't get the all the cash i wanted from the atm,wrong_amount_of_cash_received
I received $20 but I entered $100,wrong_amount_of_cash_received
"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?",wrong_amount_of_cash_received
Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,wrong_amount_of_cash_received
I didn't get the correct amount of money from the ATM machine,wrong_amount_of_cash_received
Some cash was missing at ATM.,wrong_amount_of_cash_received
I didn't get all the cash I asked for,wrong_amount_of_cash_received
I tried to withdraw $100 but only got $20. What happened?,wrong_amount_of_cash_received
how come when i asked for 100 it only gave me 20.00 in the app,wrong_amount_of_cash_received
Asked for $100 but only got $20. Why would this happen?,wrong_amount_of_cash_received
I wanted to withdraw $100 from the ATM but I only got $20,wrong_amount_of_cash_received
I got less money than I asked for.,wrong_amount_of_cash_received
"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.",wrong_amount_of_cash_received
The cash I wanted wasn't there.,wrong_amount_of_cash_received
I requested a higher amount for my cash withdrawal,wrong_amount_of_cash_received
The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received
The ATM didn't give me the full requested amount,wrong_amount_of_cash_received
The amount of cash I received was not the full amount,wrong_amount_of_cash_received
How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,wrong_amount_of_cash_received
I was only given $20 after trying to withdraw $100,wrong_amount_of_cash_received
I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received
I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for 100 but I only got 80.  Is there any way we can solve this problem?,wrong_amount_of_cash_received
I got less cash than what I specified at the ATM.,wrong_amount_of_cash_received
Why did I not get the amount of money I requested?,wrong_amount_of_cash_received
I'm at the ATM right now and it only allowed me to withdraw 10 pounds instead of my requested 30. What's going on? How can I fix this?,wrong_amount_of_cash_received
I got $20 when I should've gotten $100,wrong_amount_of_cash_received
How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,wrong_amount_of_cash_received
I didn't receive the amount of cash I requested for the ATM.,wrong_amount_of_cash_received
my cash balance less than what I thought,wrong_amount_of_cash_received
It didn't give me my cash,wrong_amount_of_cash_received
It kept my cash,wrong_amount_of_cash_received
I only got $20 of the $100 that I attempted to withdraw.,wrong_amount_of_cash_received
"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",wrong_amount_of_cash_received
I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,wrong_amount_of_cash_received
"HELP! I tried to get cash and it gave me some, but not the right amount!",wrong_amount_of_cash_received
"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?",wrong_amount_of_cash_received
Why didn't I receive the right amount of cash?,wrong_amount_of_cash_received
Why didn't I receive the right amount of cash at the ATM?,wrong_amount_of_cash_received
I received the wrong amount of cash back,wrong_amount_of_cash_received
Why did I only get $20 now the full amount I wanted?,wrong_amount_of_cash_received
The amount of cash I selected to withdraw is different than what I received.,wrong_amount_of_cash_received
What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,wrong_amount_of_cash_received
What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,wrong_amount_of_cash_received
I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though that's not what I got.,wrong_amount_of_cash_received
"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?",wrong_amount_of_cash_received
I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,wrong_amount_of_cash_received
ATM is broken. It did not give me the full amount (30 pounds.)  I'm standing here with only 10 pounds and it's telling me it gave me 30 pounds. I need assistance now!,wrong_amount_of_cash_received
Why didn't the ATM give me all my money,wrong_amount_of_cash_received
I did not get the right amount of cash from the ATM.,wrong_amount_of_cash_received
Why did I get less from the ATM?,wrong_amount_of_cash_received
The ATM only gave me 10 pounds when I withdrew 30. What do I do?,wrong_amount_of_cash_received
Machines make mistakes too! The ATM gave me the wrong amount of money. Too much!,wrong_amount_of_cash_received
I could only take the amount of money that was available to me which was less then I expected.,wrong_amount_of_cash_received
I was given less cash then I wanted.,wrong_amount_of_cash_received
"Hello, I didn't receive the right amount on my ATM transaction,  the app shows the correct amount how can we fix this",wrong_amount_of_cash_received
I did not receive my full withdrawal amount,wrong_amount_of_cash_received
I received a different amount of cash than what I entered.,wrong_amount_of_cash_received
"I only received $20, but I requested $100.",wrong_amount_of_cash_received
"Help, your app is showing a larger WD than I actually did earlier at an ATM.",wrong_amount_of_cash_received
"I think something went wrong, I didn't get the right amount.",wrong_amount_of_cash_received
What do I do if I got the wrong amount at the ATM?,wrong_amount_of_cash_received
I did not receive the right amount of cash I requested,wrong_amount_of_cash_received
I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,wrong_amount_of_cash_received
What happens if the ATM doesn't give the right amount of money?,wrong_amount_of_cash_received
I asked for more cash than what was received,wrong_amount_of_cash_received
Why can't I take $100 out,wrong_amount_of_cash_received
I requested $100 but only got $20,wrong_amount_of_cash_received
"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?",wrong_amount_of_cash_received
I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received
I was not able to receive the correct amount of cash.,wrong_amount_of_cash_received
I didn't receive the correct amount of cash,wrong_amount_of_cash_received
I did not get enough cash,wrong_amount_of_cash_received
"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?",wrong_amount_of_cash_received
The ATM is showing it gave me the money I requested but I didn't get that amount.,wrong_amount_of_cash_received
The correct amount of cash was not received.,wrong_amount_of_cash_received
I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,wrong_amount_of_cash_received
I was given the wrong amount of cash,wrong_amount_of_cash_received
The atm didn't give me all my cash,wrong_amount_of_cash_received
"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??",wrong_amount_of_cash_received
I did not ask for the amount of cash that I received.,wrong_amount_of_cash_received
Got only $20 when I tried to withdraw $100.,wrong_amount_of_cash_received
The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,wrong_amount_of_cash_received
The ATM gave me less cash than requested,wrong_amount_of_cash_received
Why didn't I receive all the cash I requested?,wrong_amount_of_cash_received
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received
Yikes!  I didn't get the amount of money that I requested.  What do I do now?,wrong_amount_of_cash_received
How can I request cash back? The ATM just gave me a different amount than what I've been charged though...,wrong_amount_of_cash_received
I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,wrong_amount_of_cash_received
My cash received does not match what has been requested,wrong_amount_of_cash_received
I was not given the amount of cash I withdrew,wrong_amount_of_cash_received
I was not distributed all of cash that I requested,wrong_amount_of_cash_received
The machine gave me the wrong amount of cash.,wrong_amount_of_cash_received
"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.",wrong_amount_of_cash_received
"I asked for $40 and I only received $20, what happened?",wrong_amount_of_cash_received
Why didn't I get the amount I requested at the ATM?,wrong_amount_of_cash_received
The ATM didn't give me enough money! I asked for more than it gave. What do I do?,wrong_amount_of_cash_received
I received the wrong amount of cash.,wrong_amount_of_cash_received
I haven't received my cash yet.,wrong_amount_of_cash_received
I did not get all the cash at ATM.,wrong_amount_of_cash_received
"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?",wrong_amount_of_cash_received
Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.,wrong_amount_of_cash_received
Why did I get less cash than what I asked in the ATM?,wrong_amount_of_cash_received
My cash withdrawal was short.,wrong_amount_of_cash_received
I was not distributed the correct amount of cash that I asked for,wrong_amount_of_cash_received
The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.,wrong_amount_of_cash_received
"When I went to $100, all the machine would give me was $20.",wrong_amount_of_cash_received
What happens if the ATM gives me the wrong amount of money?,wrong_amount_of_cash_received
i did not get any money but still was charged,wrong_amount_of_cash_received
You shorted me money when I tried to make a withdrawal.,wrong_amount_of_cash_received
i asked for 100 only got 80,wrong_amount_of_cash_received
"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!",wrong_amount_of_cash_received
Cash withdrawal was incorrect at ATM.,wrong_amount_of_cash_received
"I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?",wrong_amount_of_cash_received
Why did the ATM give me less money than what I requested?,wrong_amount_of_cash_received
I did not receive the right amount of cash.,wrong_amount_of_cash_received
How can we correct a mistake on an ATM transaction?  The app shows what I should have gotten.,wrong_amount_of_cash_received
Why did I not get the amount I specified at the ATM?,wrong_amount_of_cash_received
The ATM didn't give me what I asked for but my balance says it did,wrong_amount_of_cash_received
I got less cash than what I specified for through the ATM.,wrong_amount_of_cash_received
What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,wrong_amount_of_cash_received
A wrong amount of cash we sent to me.,wrong_amount_of_cash_received
"I took out money, and didn't get all of it.",wrong_amount_of_cash_received
How can I get cash back? The ATM just gave me the wrong amount that I've been actually charged though...,wrong_amount_of_cash_received
"Please help me with the amount that i have withdrawn from the ATM today, the ATM has given me wrong sum of amount, and i could see that the app is displaying the greater amount than taken out.",wrong_amount_of_cash_received
I withdrew $100 but only received $20,wrong_amount_of_cash_received
I requested money from the ATM and it didn't give me as much as I requested.,wrong_amount_of_cash_received
"Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??",wrong_amount_of_cash_received
$20 came out instead of $100,wrong_amount_of_cash_received
How can I fix this? The ATM gave me more cash than I'd asked for.,wrong_amount_of_cash_received
I could not get the cash I wanted,wrong_amount_of_cash_received
I wanted to take out $100 but I only got $20.,wrong_amount_of_cash_received
"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received
The cash I asked for still hasn't been received,wrong_amount_of_cash_received
